2Theta,Intensity
100.05,0
100.07,0
100.08999999999999,1
100.10999999999999,2
100.13,0
100.14999999999999,1
100.16999999999999,0
100.18999999999998,1
100.21,2
100.22999999999999,1
100.24999999999999,1
100.27,0
100.28999999999999,2
100.30999999999999,2
100.32999999999998,2
100.35,1
100.36999999999999,2
100.38999999999999,0
100.41,3
100.42999999999999,0
100.44999999999999,2
100.46999999999998,2
100.49,2
100.50999999999999,2
100.52999999999999,1
100.55,1
100.57,1
100.58999999999999,1
100.60999999999999,0
100.63,1
100.64999999999999,3
100.66999999999999,2
100.68999999999998,0
100.71,0
100.72999999999999,1
100.74999999999999,0
100.77,3
100.78999999999999,1
100.80999999999999,1
100.82999999999998,0
100.85,3
100.86999999999999,1
100.88999999999999,2
100.91,2
100.92999999999999,1
100.94999999999999,5
100.96999999999998,0
100.99,1
101.00999999999999,3
101.02999999999999,2
101.05,1
101.07,1
101.08999999999999,4
101.10999999999999,0
101.13,2
101.14999999999999,6
101.16999999999999,3
101.18999999999998,1
101.21,2
101.22999999999999,2
101.24999999999999,1
101.27,3
101.28999999999999,0
101.30999999999999,1
101.32999999999998,3
101.35,2
101.36999999999999,2
101.38999999999999,0
101.41,3
101.42999999999999,2
101.44999999999999,1
101.46999999999998,0
101.49,2
101.50999999999999,2
101.52999999999999,1
101.55,1
101.57,3
101.58999999999999,0
101.60999999999999,3
101.63,0
101.64999999999999,1
101.66999999999999,1
101.68999999999998,2
101.71,2
101.72999999999999,3
101.74999999999999,1
101.77,0
101.78999999999999,1
101.80999999999999,2
101.82999999999998,1
101.85,0
101.86999999999999,5
101.88999999999999,1
101.91,1
101.92999999999999,0
101.94999999999999,0
101.96999999999998,3
101.99,1
102.00999999999999,1
102.02999999999999,1
102.05,3
102.07,5
102.08999999999999,3
102.10999999999999,2
102.13,4
102.14999999999999,5
102.16999999999999,1
102.18999999999998,1
102.21,3
102.22999999999999,0
102.24999999999999,3
102.27,2
102.28999999999999,0
102.30999999999999,8
102.32999999999998,3
102.35,3
102.36999999999999,1
102.38999999999999,4
102.41,1
102.42999999999999,0
102.44999999999999,1
102.46999999999998,1
102.49,4
102.50999999999999,2
102.52999999999999,3
102.55,2
102.57,1
102.58999999999999,0
102.60999999999999,0
102.63,0
102.64999999999999,1
102.66999999999999,2
102.68999999999998,3
102.71,5
102.72999999999999,2
102.74999999999999,2
102.77,0
102.78999999999999,4
102.80999999999999,3
102.82999999999998,2
102.85,5
102.86999999999999,5
102.88999999999999,0
102.91,4
102.92999999999999,1
102.94999999999999,4
102.96999999999998,5
102.99,5
103.00999999999999,1
103.02999999999999,3
103.05,2
103.07,4
103.08999999999999,5
103.10999999999999,6
103.13,7
103.14999999999999,3
103.16999999999999,4
103.18999999999998,5
103.21,3
103.22999999999999,6
103.24999999999999,3
103.27,5
103.28999999999999,5
103.30999999999999,3
103.32999999999998,3
103.35,5
103.36999999999999,4
103.38999999999999,2
103.41,6
103.42999999999999,4
103.44999999999999,4
103.46999999999998,7
103.49,7
103.50999999999999,6
103.52999999999999,4
103.55,5
103.57,7
103.58999999999999,4
103.60999999999999,4
103.63,3
103.64999999999999,7
103.66999999999999,5
103.68999999999998,5
103.71,10
103.72999999999999,8
103.74999999999999,13
103.77,12
103.78999999999999,8
103.80999999999999,11
103.82999999999998,16
103.85,14
103.86999999999999,10
103.88999999999999,24
103.91,26
103.92999999999999,29
103.94999999999999,44
103.96999999999998,44
103.99,47
104.00999999999999,80
104.02999999999999,110
104.04999999999998,208
104.07,429
104.08999999999999,1083
104.10999999999999,3002
104.13,12354
104.14999999999999,65176
104.16999999999999,128722
104.18999999999998,77498
104.21,33374
104.22999999999999,14196
104.24999999999999,5669
104.27,1728
104.28999999999999,452
104.30999999999999,181
104.32999999999998,129
104.35,72
104.36999999999999,47
104.38999999999999,39
104.41,47
104.42999999999999,34
104.44999999999999,23
104.46999999999998,28
104.49,15
104.50999999999999,18
104.52999999999999,10
104.54999999999998,18
104.57,12
104.58999999999999,11
104.60999999999999,10
104.63,10
104.64999999999999,11
104.66999999999999,10
104.68999999999998,7
104.71,7
104.72999999999999,3
104.74999999999999,8
104.77,9
104.78999999999999,5
104.80999999999999,6
104.82999999999998,9
104.85,1
104.86999999999999,8
104.88999999999999,6
104.91,3
104.92999999999999,6
104.94999999999999,5
104.96999999999998,1
104.99,5
105.00999999999999,6
105.02999999999999,8
105.04999999999998,2
105.07,1
105.08999999999999,2
105.10999999999999,9
105.13,7
105.14999999999999,2
105.16999999999999,4
105.18999999999998,3
105.21,1
105.22999999999999,1
105.24999999999999,2
105.27,1
105.28999999999999,5
105.30999999999999,4
105.32999999999998,2
105.35,2
105.36999999999999,2
105.38999999999999,6
105.41,1
105.42999999999999,2
105.44999999999999,3
105.46999999999998,3
105.49,1
105.50999999999999,2
105.52999999999999,1
105.54999999999998,2
105.57,2
105.58999999999999,6
105.60999999999999,0
105.63,1
105.64999999999999,2
105.66999999999999,1
105.68999999999998,4
105.71,1
105.72999999999999,0
105.74999999999999,1
105.77,1
105.78999999999999,2
105.80999999999999,4
105.82999999999998,1
105.85,1
105.86999999999999,3
105.88999999999999,1
105.91,1
105.92999999999999,5
105.94999999999999,1
105.96999999999998,4
105.99,2
106.00999999999999,2
106.02999999999999,0
106.04999999999998,1
106.07,4
106.08999999999999,4
106.10999999999999,2
106.13,3
106.14999999999999,2
106.16999999999999,3
106.18999999999998,2
106.21,1
106.22999999999999,1
106.24999999999999,4
106.27,2
106.28999999999999,2
106.30999999999999,3
106.32999999999998,2
106.35,1
106.36999999999999,3
106.38999999999999,1
106.41,5
106.42999999999999,3
106.44999999999999,4
106.46999999999998,2
106.49,5
106.50999999999999,2
106.52999999999999,0
106.54999999999998,3
106.57,4
106.58999999999999,0
106.60999999999999,2
106.63,4
106.64999999999999,2
106.66999999999999,4
106.68999999999998,0
106.71,3
106.72999999999999,4
106.74999999999999,4
106.77,0
106.78999999999999,2
106.80999999999999,2
106.82999999999998,1
106.85,1
106.86999999999999,1
106.88999999999999,0
106.91,0
106.92999999999999,1
106.94999999999999,0
106.96999999999998,0
106.99,0
107.00999999999999,0
107.02999999999999,1
107.04999999999998,0
107.07,1
107.08999999999999,1
107.10999999999999,3
107.13,0
107.14999999999999,0
107.16999999999999,1
107.18999999999998,0
107.21,0
107.22999999999999,1
107.24999999999999,2
107.27,0
107.28999999999999,1
107.30999999999999,1
107.32999999999998,1
107.35,0
107.36999999999999,1
107.38999999999999,4
107.40999999999998,0
107.42999999999999,1
107.44999999999999,1
107.46999999999998,2
107.49,0
107.50999999999999,3
107.52999999999999,0
107.54999999999998,2
107.57,2
107.58999999999999,3
107.60999999999999,1
107.63,1
107.64999999999999,2
107.66999999999999,1
107.68999999999998,0
107.71,0
107.72999999999999,1
107.74999999999999,2
107.77,3
107.78999999999999,4
107.80999999999999,1
107.82999999999998,1
107.85,1
107.86999999999999,4
107.88999999999999,0
107.90999999999998,4
107.92999999999999,1
107.94999999999999,2
107.96999999999998,3
107.99,0
108.00999999999999,0
108.02999999999999,0
108.04999999999998,0
108.07,0
108.08999999999999,1
108.10999999999999,0
108.13,3
108.14999999999999,1
108.16999999999999,2
108.18999999999998,2
108.21,2
108.22999999999999,0
108.24999999999999,1
108.27,3
108.28999999999999,3
108.30999999999999,1
108.32999999999998,1
108.35,1
108.36999999999999,1
108.38999999999999,1
108.40999999999998,2
108.42999999999999,1
108.44999999999999,1
108.46999999999998,4
108.49,1
108.50999999999999,0
108.52999999999999,0
108.54999999999998,0
108.57,3
108.58999999999999,1
108.60999999999999,2
108.63,0
108.64999999999999,2
108.66999999999999,3
108.68999999999998,1
108.71,2
108.72999999999999,0
108.74999999999999,1
108.77,2
108.78999999999999,1
108.80999999999999,1
108.82999999999998,0
108.85,2
108.86999999999999,2
108.88999999999999,2
108.90999999999998,2
108.92999999999999,3
108.94999999999999,1
108.96999999999998,4
108.99,1
109.00999999999999,1
109.02999999999999,0
109.04999999999998,3
109.07,2
109.08999999999999,0
109.10999999999999,0
109.13,0
109.14999999999999,0
109.16999999999999,2
109.18999999999998,2
109.21,1
109.22999999999999,0
109.24999999999999,1
109.27,1
109.28999999999999,2
109.30999999999999,2
109.32999999999998,1
109.35,2
109.36999999999999,0
109.38999999999999,1
109.40999999999998,1
109.42999999999999,1
109.44999999999999,1
109.46999999999998,1
109.49,0
109.50999999999999,2
109.52999999999999,1
109.54999999999998,2
109.57,0
109.58999999999999,1
109.60999999999999,0
109.63,1
109.64999999999999,2
109.66999999999999,4
109.68999999999998,0
109.71,0
109.72999999999999,4
109.74999999999999,0
109.77,2
109.78999999999999,2
109.80999999999999,2
109.82999999999998,0
109.85,0
109.86999999999999,2
109.88999999999999,0
109.90999999999998,1
109.92999999999999,0
109.94999999999999,1
109.96999999999998,3
109.99,2
110.00999999999999,0
110.02999999999999,3
110.04999999999998,0
110.07,3
110.08999999999999,0
110.10999999999999,1
110.13,2
110.14999999999999,0
110.16999999999999,3
110.18999999999998,0
110.21,2
110.22999999999999,2
110.24999999999999,0
110.27,3
110.28999999999999,1
110.30999999999999,1
110.32999999999998,2
110.35,0
110.36999999999999,1
110.38999999999999,0
110.40999999999998,1
110.42999999999999,0
110.44999999999999,2
110.46999999999998,2
110.49,2
110.50999999999999,2
110.52999999999999,1
110.54999999999998,2
110.57,1
110.58999999999999,1
110.60999999999999,2
110.63,1
110.64999999999999,1
110.66999999999999,1
110.68999999999998,1
110.71,1
110.72999999999999,2
110.74999999999999,3
110.77,2
110.78999999999999,3
110.80999999999999,1
110.82999999999998,4
110.85,1
110.86999999999999,0
110.88999999999999,1
110.90999999999998,1
110.92999999999999,2
110.94999999999999,3
110.96999999999998,2
110.99,0
111.00999999999999,1
111.02999999999999,0
111.04999999999998,2
111.07,2
111.08999999999999,2
111.10999999999999,1
111.13,0
111.14999999999999,0
111.16999999999999,2
111.18999999999998,3
111.21,1
111.22999999999999,3
111.24999999999999,0
111.26999999999998,1
111.28999999999999,1
111.30999999999999,1
111.32999999999998,0
111.35,0
111.36999999999999,2
111.38999999999999,0
111.40999999999998,0
111.42999999999999,1
111.44999999999999,5
111.46999999999998,1
111.49,0
111.50999999999999,1
111.52999999999999,2
111.54999999999998,2
111.57,0
111.58999999999999,1
111.60999999999999,0
111.63,4
111.64999999999999,2
111.66999999999999,1
111.68999999999998,1
111.71,1
111.72999999999999,0
111.74999999999999,1
111.76999999999998,1
111.78999999999999,3
111.80999999999999,2
111.82999999999998,0
111.85,1
111.86999999999999,3
111.88999999999999,0
111.90999999999998,1
111.92999999999999,3
111.94999999999999,0
111.96999999999998,1
111.99,2
112.00999999999999,2
112.02999999999999,2
112.04999999999998,1
112.07,0
112.08999999999999,0
112.10999999999999,1
112.13,1
112.14999999999999,1
112.16999999999999,4
112.18999999999998,1
112.21,4
112.22999999999999,2
112.24999999999999,2
112.26999999999998,1
112.28999999999999,0
112.30999999999999,3
112.32999999999998,1
112.35,1
112.36999999999999,0
112.38999999999999,1
112.40999999999998,2
112.42999999999999,3
112.44999999999999,2
112.46999999999998,0
112.49,2
112.50999999999999,0
112.52999999999999,2
112.54999999999998,1
112.57,1
112.58999999999999,2
112.60999999999999,1
112.63,5
112.64999999999999,0
112.66999999999999,0
112.68999999999998,1
112.71,2
112.72999999999999,0
112.74999999999999,0
112.76999999999998,1
112.78999999999999,0
112.80999999999999,2
112.82999999999998,1
112.85,2
112.86999999999999,2
112.88999999999999,0
112.90999999999998,3
112.92999999999999,1
112.94999999999999,3
112.96999999999998,0
112.99,1
113.00999999999999,2
113.02999999999999,2
113.04999999999998,2
113.07,2
113.08999999999999,3
113.10999999999999,2
113.13,1
113.14999999999999,1
113.16999999999999,2
113.18999999999998,0
113.21,1
113.22999999999999,2
113.24999999999999,0
113.26999999999998,2
113.28999999999999,0
113.30999999999999,0
113.32999999999998,2
113.35,3
113.36999999999999,1
113.38999999999999,1
113.40999999999998,1
113.42999999999999,1
113.44999999999999,2
113.46999999999998,2
113.49,2
113.50999999999999,3
113.52999999999999,0
113.54999999999998,2
113.57,1
113.58999999999999,4
113.60999999999999,3
113.63,3
113.64999999999999,1
113.66999999999999,2
113.68999999999998,1
113.71,2
113.72999999999999,0
113.74999999999999,4
113.76999999999998,3
113.78999999999999,0
113.80999999999999,1
113.82999999999998,1
113.85,0
113.86999999999999,2
113.88999999999999,0
113.90999999999998,2
113.92999999999999,0
113.94999999999999,1
113.96999999999998,1
113.99,2
114.00999999999999,1
114.02999999999999,3
114.04999999999998,3
114.07,0
114.08999999999999,0
114.10999999999999,1
114.13,1
114.14999999999999,2
114.16999999999999,2
114.18999999999998,2
114.21,0
114.22999999999999,2
114.24999999999999,0
114.26999999999998,2
114.28999999999999,1
114.30999999999999,1
114.32999999999998,1
114.35,0
114.36999999999999,1
114.38999999999999,2
114.40999999999998,3
114.42999999999999,1
114.44999999999999,1
114.46999999999998,0
114.49,1
114.50999999999999,3
114.52999999999999,2
114.54999999999998,3
114.57,0
114.58999999999999,1
114.60999999999999,1
114.63,1
114.64999999999999,1
114.66999999999999,1
114.68999999999998,1
114.71,0
114.72999999999999,1
114.74999999999999,0
114.76999999999998,1
114.78999999999999,2
114.80999999999999,4
114.82999999999998,4
114.85,0
114.86999999999999,2
114.88999999999999,0
114.90999999999998,1
114.92999999999999,4
114.94999999999999,1
114.96999999999998,2
114.99,2
115.00999999999999,0
115.02999999999999,2
115.04999999999998,0
115.07,1
115.08999999999999,1
115.10999999999999,2
115.12999999999998,2
115.14999999999999,0
115.16999999999999,1
115.18999999999998,2
115.21,1
115.22999999999999,0
115.24999999999999,2
115.26999999999998,3
115.28999999999999,0
115.30999999999999,3
115.32999999999998,3
115.35,3
115.36999999999999,2
115.38999999999999,1
115.40999999999998,0
115.42999999999999,0
115.44999999999999,1
115.46999999999998,2
115.49,3
115.50999999999999,0
115.52999999999999,2
115.54999999999998,1
115.57,1
115.58999999999999,1
115.60999999999999,2
115.62999999999998,2
115.64999999999999,4
115.66999999999999,2
115.68999999999998,3
115.71,1
115.72999999999999,2
115.74999999999999,2
115.76999999999998,1
115.78999999999999,1
115.80999999999999,1
115.82999999999998,2
115.85,1
115.86999999999999,3
115.88999999999999,1
115.90999999999998,1
115.92999999999999,2
115.94999999999999,0
115.96999999999998,2
115.99,3
116.00999999999999,1
116.02999999999999,2
116.04999999999998,5
116.07,4
116.08999999999999,4
116.10999999999999,1
116.12999999999998,1
116.14999999999999,1
116.16999999999999,1
116.18999999999998,2
116.21,1
116.22999999999999,0
116.24999999999999,1
116.26999999999998,1
116.28999999999999,1
116.30999999999999,3
116.32999999999998,3
116.35,1
116.36999999999999,1
116.38999999999999,2
116.40999999999998,2
116.42999999999999,1
116.44999999999999,1
116.46999999999998,0
116.49,3
116.50999999999999,1
116.52999999999999,1
116.54999999999998,1
116.57,0
116.58999999999999,0
116.60999999999999,1
116.62999999999998,2
116.64999999999999,0
116.66999999999999,2
116.68999999999998,2
116.71,3
116.72999999999999,1
116.74999999999999,0
116.76999999999998,0
116.78999999999999,2
116.80999999999999,0
116.82999999999998,1
116.85,0
116.86999999999999,1
116.88999999999999,1
116.90999999999998,1
116.92999999999999,3
116.94999999999999,3
116.96999999999998,1
116.99,0
117.00999999999999,2
117.02999999999999,1
117.04999999999998,0
117.07,1
117.08999999999999,1
117.10999999999999,0
117.12999999999998,1
117.14999999999999,0
117.16999999999999,1
117.18999999999998,6
117.21,2
117.22999999999999,2
117.24999999999999,5
117.26999999999998,1
117.28999999999999,2
117.30999999999999,0
117.32999999999998,1
117.35,1
117.36999999999999,0
117.38999999999999,2
117.40999999999998,2
117.42999999999999,1
117.44999999999999,2
117.46999999999998,3
117.49,4
117.50999999999999,1
117.52999999999999,1
117.54999999999998,3
117.57,2
117.58999999999999,1
117.60999999999999,2
117.62999999999998,0
117.64999999999999,0
117.66999999999999,1
117.68999999999998,0
117.71,3
117.72999999999999,1
117.74999999999999,0
117.76999999999998,1
117.78999999999999,1
117.80999999999999,0
117.82999999999998,1
117.85,0
117.86999999999999,1
117.88999999999999,1
117.90999999999998,1
117.92999999999999,1
117.94999999999999,3
117.96999999999998,2
117.99,2
118.00999999999999,0
118.02999999999999,1
118.04999999999998,1
118.07,0
118.08999999999999,2
118.10999999999999,1
118.12999999999998,3
118.14999999999999,0
118.16999999999999,2
118.18999999999998,2
118.21,2
118.22999999999999,0
118.24999999999999,3
118.26999999999998,5
118.28999999999999,0
118.30999999999999,2
118.32999999999998,1
118.35,1
118.36999999999999,0
118.38999999999999,2
118.40999999999998,2
118.42999999999999,1
118.44999999999999,1
118.46999999999998,3
118.49,4
118.50999999999999,1
118.52999999999999,2
118.54999999999998,0
118.57,1
118.58999999999999,0
118.60999999999999,2
118.62999999999998,0
118.64999999999999,3
118.66999999999999,1
118.68999999999998,3
118.71,5
118.72999999999999,1
118.74999999999999,1
118.76999999999998,0
118.78999999999999,0
118.80999999999999,2
118.82999999999998,1
118.85,1
118.86999999999999,1
118.88999999999999,1
118.90999999999998,0
118.92999999999999,0
118.94999999999999,1
118.96999999999998,2
118.98999999999998,1
119.00999999999999,2
119.02999999999999,1
119.04999999999998,2
119.07,0
119.08999999999999,2
119.10999999999999,3
119.12999999999998,1
119.14999999999999,0
119.16999999999999,0
119.18999999999998,1
119.21,1
119.22999999999999,1
119.24999999999999,2
119.26999999999998,2
119.28999999999999,2
119.30999999999999,4
119.32999999999998,2
119.35,0
119.36999999999999,1
119.38999999999999,1
119.40999999999998,4
119.42999999999999,3
119.44999999999999,3
119.46999999999998,0
119.48999999999998,1
119.50999999999999,0
119.52999999999999,4
119.54999999999998,3
119.57,1
119.58999999999999,0
119.60999999999999,1
119.62999999999998,2
119.64999999999999,0
119.66999999999999,2
119.68999999999998,0
119.71,2
119.72999999999999,4
119.74999999999999,0
119.76999999999998,0
119.78999999999999,1
119.80999999999999,2
119.82999999999998,2
119.85,3
119.86999999999999,1
119.88999999999999,2
119.90999999999998,3
119.92999999999999,1
119.94999999999999,1
119.96999999999998,0
119.99,2
